 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element: Br,  Z =  35,  atomic weight = 7.99040E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.60865E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 35
 #
 # Total elastic cross section = 2.75914E-18 cm**2 = 9.85306E-02 a0**2
 # 1st transport cross section = 1.06040E-22 cm**2 = 3.78675E-06 a0**2
 # 2nd transport cross section = 2.98267E-22 cm**2 = 1.06513E-05 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  1.100E+01  9.18641E-03  4.63484E-21  1.65513E-04  0.00000E+00  1.0E-07
  1.125E+01  9.60736E-03  4.24378E-21  1.51548E-04  0.00000E+00  1.0E-07
  1.150E+01  1.00376E-02  3.89332E-21  1.39033E-04  0.00000E+00  1.0E-07
  1.175E+01  1.04773E-02  3.57851E-21  1.27791E-04  0.00000E+00  1.0E-07
  1.200E+01  1.09262E-02  3.29506E-21  1.17669E-04  0.00000E+00  1.0E-07
  1.225E+01  1.13844E-02  3.03929E-21  1.08535E-04  0.00000E+00  1.0E-07
  1.250E+01  1.18520E-02  2.80800E-21  1.00276E-04  0.00000E+00  1.0E-07
  1.275E+01  1.23288E-02  2.59844E-21  9.27920E-05  0.00000E+00  1.0E-07
  1.300E+01  1.28150E-02  2.40819E-21  8.59979E-05  0.00000E+00  1.0E-07
  1.325E+01  1.33104E-02  2.23514E-21  7.98181E-05  0.00000E+00  1.0E-07
  1.350E+01  1.38150E-02  2.07746E-21  7.41874E-05  0.00000E+00  1.0E-07
  1.375E+01  1.43290E-02  1.93353E-21  6.90476E-05  0.00000E+00  1.0E-07
  1.400E+01  1.48521E-02  1.80194E-21  6.43483E-05  0.00000E+00  1.0E-07
  1.425E+01  1.53845E-02  1.68142E-21  6.00447E-05  0.00000E+00  1.0E-07
  1.450E+01  1.59262E-02  1.57089E-21  5.60974E-05  0.00000E+00  1.0E-07
  1.475E+01  1.64770E-02  1.46935E-21  5.24715E-05  0.00000E+00  1.0E-07
  1.500E+01  1.70371E-02  1.37594E-21  4.91358E-05  0.00000E+00  1.0E-07
  1.525E+01  1.76063E-02  1.28989E-21  4.60629E-05  0.00000E+00  1.0E-07
  1.550E+01  1.81848E-02  1.21051E-21  4.32282E-05  0.00000E+00  1.0E-07
  1.575E+01  1.87724E-02  1.13719E-21  4.06099E-05  0.00000E+00  1.0E-07
  1.600E+01  1.93692E-02  1.06938E-21  3.81882E-05  0.00000E+00  1.0E-07
  1.625E+01  1.99751E-02  1.00658E-21  3.59458E-05  0.00000E+00  1.0E-07
  1.650E+01  2.05901E-02  9.48366E-22  3.38668E-05  0.00000E+00  1.0E-07
  1.675E+01  2.12143E-02  8.94328E-22  3.19370E-05  0.00000E+00  1.0E-07
  1.700E+01  2.18476E-02  8.44114E-22  3.01439E-05  0.00000E+00  1.0E-07
  1.725E+01  2.24900E-02  7.97402E-22  2.84757E-05  0.00000E+00  1.0E-07
  1.750E+01  2.31415E-02  7.53902E-22  2.69223E-05  0.00000E+00  1.0E-07
  1.775E+01  2.38021E-02  7.13351E-22  2.54742E-05  0.00000E+00  1.0E-07
  1.800E+01  2.44717E-02  6.75511E-22  2.41229E-05  0.00000E+00  1.0E-07
  1.825E+01  2.51504E-02  6.40167E-22  2.28608E-05  0.00000E+00  1.0E-07
  1.850E+01  2.58382E-02  6.07124E-22  2.16808E-05  0.00000E+00  1.0E-07
  1.875E+01  2.65349E-02  5.76202E-22  2.05765E-05  0.00000E+00  1.0E-07
  1.900E+01  2.72407E-02  5.47239E-22  1.95423E-05  0.00000E+00  1.0E-07
  1.925E+01  2.79555E-02  5.20088E-22  1.85727E-05  0.00000E+00  1.0E-07
  1.950E+01  2.86793E-02  4.94614E-22  1.76630E-05  0.00000E+00  1.0E-07
  1.975E+01  2.94120E-02  4.70694E-22  1.68088E-05  0.00000E+00  1.0E-07
  2.000E+01  3.01537E-02  4.48214E-22  1.60060E-05  0.00000E+00  1.0E-07
  2.025E+01  3.09043E-02  4.27070E-22  1.52510E-05  0.00000E+00  1.0E-07
  2.050E+01  3.16639E-02  4.07170E-22  1.45403E-05  0.00000E+00  1.0E-07
  2.075E+01  3.24324E-02  3.88424E-22  1.38709E-05  0.00000E+00  1.0E-07
  2.100E+01  3.32098E-02  3.70754E-22  1.32399E-05  0.00000E+00  1.0E-07
  2.125E+01  3.39961E-02  3.54086E-22  1.26446E-05  0.00000E+00  1.0E-07
  2.150E+01  3.47912E-02  3.38352E-22  1.20828E-05  0.00000E+00  1.0E-07
  2.175E+01  3.55952E-02  3.23489E-22  1.15520E-05  0.00000E+00  1.0E-07
  2.200E+01  3.64081E-02  3.09440E-22  1.10503E-05  0.00000E+00  1.0E-07
  2.225E+01  3.72297E-02  2.96152E-22  1.05758E-05  0.00000E+00  1.0E-07
  2.250E+01  3.80602E-02  2.83575E-22  1.01267E-05  0.00000E+00  1.0E-07
  2.275E+01  3.88995E-02  2.71665E-22  9.70133E-06  0.00000E+00  1.0E-07
  2.300E+01  3.97476E-02  2.60379E-22  9.29829E-06  0.00000E+00  1.0E-07
  2.325E+01  4.06044E-02  2.49677E-22  8.91613E-06  0.00000E+00  1.0E-07
  2.350E+01  4.14700E-02  2.39524E-22  8.55356E-06  0.00000E+00  1.0E-07
  2.375E+01  4.23443E-02  2.29887E-22  8.20940E-06  0.00000E+00  1.0E-07
  2.400E+01  4.32273E-02  2.20733E-22  7.88251E-06  0.00000E+00  1.0E-07
  2.425E+01  4.41190E-02  2.12034E-22  7.57186E-06  0.00000E+00  1.0E-07
  2.450E+01  4.50194E-02  2.03763E-22  7.27649E-06  0.00000E+00  1.0E-07
  2.475E+01  4.59284E-02  1.95894E-22  6.99550E-06  0.00000E+00  1.0E-07
  2.500E+01  4.68461E-02  1.88405E-22  6.72806E-06  0.00000E+00  1.0E-07
  2.550E+01  4.87074E-02  1.74478E-22  6.23073E-06  0.00000E+00  1.0E-07
  2.600E+01  5.06030E-02  1.61825E-22  5.77886E-06  0.00000E+00  1.0E-07
  2.650E+01  5.25328E-02  1.50306E-22  5.36753E-06  0.00000E+00  1.0E-07
  2.700E+01  5.44967E-02  1.39802E-22  4.99243E-06  0.00000E+00  1.0E-07
  2.750E+01  5.64946E-02  1.30207E-22  4.64977E-06  0.00000E+00  1.0E-07
  2.800E+01  5.85262E-02  1.21426E-22  4.33622E-06  0.00000E+00  1.0E-07
  2.850E+01  6.05914E-02  1.13379E-22  4.04885E-06  0.00000E+00  1.0E-07
  2.900E+01  6.26901E-02  1.05992E-22  3.78506E-06  0.00000E+00  1.0E-07
  2.950E+01  6.48222E-02  9.92015E-23  3.54255E-06  0.00000E+00  1.0E-07
  3.000E+01  6.69873E-02  9.29495E-23  3.31929E-06  0.00000E+00  1.0E-07
  3.050E+01  6.91854E-02  8.71856E-23  3.11345E-06  0.00000E+00  1.0E-07
  3.100E+01  7.14163E-02  8.18645E-23  2.92343E-06  0.00000E+00  1.0E-07
  3.150E+01  7.36799E-02  7.69457E-23  2.74778E-06  0.00000E+00  1.0E-07
  3.200E+01  7.59760E-02  7.23930E-23  2.58520E-06  0.00000E+00  1.0E-07
  3.250E+01  7.83043E-02  6.81741E-23  2.43454E-06  0.00000E+00  1.0E-07
  3.300E+01  8.06647E-02  6.42598E-23  2.29476E-06  0.00000E+00  1.0E-07
  3.350E+01  8.30571E-02  6.06240E-23  2.16492E-06  0.00000E+00  1.0E-07
  3.400E+01  8.54812E-02  5.72429E-23  2.04418E-06  0.00000E+00  1.0E-07
  3.450E+01  8.79369E-02  5.40955E-23  1.93179E-06  0.00000E+00  1.0E-07
  3.500E+01  9.04240E-02  5.11625E-23  1.82704E-06  0.00000E+00  1.0E-07
  3.550E+01  9.29422E-02  4.84264E-23  1.72934E-06  0.00000E+00  1.0E-07
  3.600E+01  9.54915E-02  4.58715E-23  1.63810E-06  0.00000E+00  1.0E-07
  3.650E+01  9.80716E-02  4.34836E-23  1.55283E-06  0.00000E+00  1.0E-07
  3.700E+01  1.00682E-01  4.12496E-23  1.47305E-06  0.00000E+00  1.0E-07
  3.750E+01  1.03323E-01  3.91576E-23  1.39834E-06  0.00000E+00  1.0E-07
  3.800E+01  1.05995E-01  3.71970E-23  1.32833E-06  0.00000E+00  1.0E-07
  3.850E+01  1.08696E-01  3.53579E-23  1.26265E-06  0.00000E+00  1.0E-07
  3.900E+01  1.11427E-01  3.36312E-23  1.20099E-06  0.00000E+00  1.0E-07
  3.950E+01  1.14188E-01  3.20089E-23  1.14306E-06  0.00000E+00  1.0E-07
  4.000E+01  1.16978E-01  3.04834E-23  1.08858E-06  0.00000E+00  1.0E-07
  4.050E+01  1.19797E-01  2.90478E-23  1.03731E-06  0.00000E+00  1.0E-07
  4.100E+01  1.22645E-01  2.76957E-23  9.89032E-07  0.00000E+00  1.0E-07
  4.150E+01  1.25522E-01  2.64214E-23  9.43526E-07  0.00000E+00  1.0E-07
  4.200E+01  1.28428E-01  2.52196E-23  9.00608E-07  0.00000E+00  1.0E-07
  4.250E+01  1.31361E-01  2.40853E-23  8.60100E-07  0.00000E+00  1.0E-07
  4.300E+01  1.34323E-01  2.30139E-23  8.21842E-07  0.00000E+00  1.0E-07
  4.350E+01  1.37313E-01  2.20014E-23  7.85684E-07  0.00000E+00  1.0E-07
  4.400E+01  1.40330E-01  2.10438E-23  7.51489E-07  0.00000E+00  1.0E-07
  4.450E+01  1.43375E-01  2.01377E-23  7.19130E-07  0.00000E+00  1.0E-07
  4.500E+01  1.46447E-01  1.92796E-23  6.88488E-07  0.00000E+00  1.0E-07
  4.550E+01  1.49545E-01  1.84666E-23  6.59456E-07  0.00000E+00  1.0E-07
  4.600E+01  1.52671E-01  1.76959E-23  6.31932E-07  0.00000E+00  1.0E-07
  4.650E+01  1.55823E-01  1.69648E-23  6.05822E-07  0.00000E+00  1.0E-07
  4.700E+01  1.59001E-01  1.62708E-23  5.81042E-07  0.00000E+00  1.0E-07
  4.750E+01  1.62205E-01  1.56118E-23  5.57507E-07  0.00000E+00  1.0E-07
  4.800E+01  1.65435E-01  1.49856E-23  5.35144E-07  0.00000E+00  1.0E-07
  4.850E+01  1.68690E-01  1.43902E-23  5.13885E-07  0.00000E+00  1.0E-07
  4.900E+01  1.71970E-01  1.38239E-23  4.93662E-07  0.00000E+00  1.0E-07
  4.950E+01  1.75276E-01  1.32850E-23  4.74417E-07  0.00000E+00  1.0E-07
  5.000E+01  1.78606E-01  1.27719E-23  4.56093E-07  0.00000E+00  1.0E-07
  5.050E+01  1.81961E-01  1.22831E-23  4.38637E-07  0.00000E+00  1.0E-07
  5.100E+01  1.85340E-01  1.18172E-23  4.22000E-07  0.00000E+00  1.0E-07
  5.150E+01  1.88743E-01  1.13730E-23  4.06137E-07  0.00000E+00  1.0E-07
  5.200E+01  1.92169E-01  1.09492E-23  3.91003E-07  0.00000E+00  1.0E-07
  5.250E+01  1.95619E-01  1.05447E-23  3.76559E-07  0.00000E+00  1.0E-07
  5.300E+01  1.99092E-01  1.01585E-23  3.62768E-07  0.00000E+00  1.0E-07
  5.350E+01  2.02589E-01  9.78965E-24  3.49595E-07  0.00000E+00  1.0E-07
  5.400E+01  2.06107E-01  9.43711E-24  3.37005E-07  0.00000E+00  1.0E-07
  5.450E+01  2.09649E-01  9.10007E-24  3.24970E-07  0.00000E+00  1.0E-07
  5.500E+01  2.13212E-01  8.77772E-24  3.13458E-07  0.00000E+00  1.0E-07
  5.550E+01  2.16797E-01  8.46929E-24  3.02444E-07  0.00000E+00  1.0E-07
  5.600E+01  2.20404E-01  8.17406E-24  2.91901E-07  0.00000E+00  1.0E-07
  5.650E+01  2.24032E-01  7.89136E-24  2.81806E-07  0.00000E+00  1.0E-07
  5.700E+01  2.27680E-01  7.62055E-24  2.72135E-07  0.00000E+00  1.0E-07
  5.750E+01  2.31350E-01  7.36103E-24  2.62867E-07  0.00000E+00  1.0E-07
  5.800E+01  2.35040E-01  7.11225E-24  2.53983E-07  0.00000E+00  1.0E-07
  5.850E+01  2.38751E-01  6.87367E-24  2.45463E-07  0.00000E+00  1.0E-07
  5.900E+01  2.42481E-01  6.64480E-24  2.37290E-07  0.00000E+00  1.0E-07
  5.950E+01  2.46231E-01  6.42516E-24  2.29447E-07  0.00000E+00  1.0E-07
  6.000E+01  2.50000E-01  6.21431E-24  2.21917E-07  0.00000E+00  1.0E-07
  6.050E+01  2.53788E-01  6.01184E-24  2.14687E-07  0.00000E+00  1.0E-07
  6.100E+01  2.57595E-01  5.81734E-24  2.07741E-07  0.00000E+00  1.0E-07
  6.150E+01  2.61421E-01  5.63043E-24  2.01066E-07  0.00000E+00  1.0E-07
  6.200E+01  2.65264E-01  5.45077E-24  1.94650E-07  0.00000E+00  1.0E-07
  6.250E+01  2.69126E-01  5.27802E-24  1.88481E-07  0.00000E+00  1.0E-07
  6.300E+01  2.73005E-01  5.11186E-24  1.82548E-07  0.00000E+00  1.0E-07
  6.350E+01  2.76901E-01  4.95199E-24  1.76839E-07  0.00000E+00  1.0E-07
  6.400E+01  2.80814E-01  4.79813E-24  1.71344E-07  0.00000E+00  1.0E-07
  6.450E+01  2.84744E-01  4.65002E-24  1.66055E-07  0.00000E+00  1.0E-07
  6.500E+01  2.88691E-01  4.50739E-24  1.60962E-07  0.00000E+00  1.0E-07
  6.550E+01  2.92653E-01  4.37001E-24  1.56056E-07  0.00000E+00  1.0E-07
  6.600E+01  2.96632E-01  4.23763E-24  1.51329E-07  0.00000E+00  1.0E-07
  6.650E+01  3.00625E-01  4.11005E-24  1.46773E-07  0.00000E+00  1.0E-07
  6.700E+01  3.04634E-01  3.98706E-24  1.42381E-07  0.00000E+00  1.0E-07
  6.750E+01  3.08658E-01  3.86846E-24  1.38145E-07  0.00000E+00  1.0E-07
  6.800E+01  3.12697E-01  3.75407E-24  1.34060E-07  0.00000E+00  1.0E-07
  6.850E+01  3.16749E-01  3.64370E-24  1.30119E-07  0.00000E+00  1.0E-07
  6.900E+01  3.20816E-01  3.53720E-24  1.26316E-07  0.00000E+00  1.0E-07
  6.950E+01  3.24896E-01  3.43439E-24  1.22644E-07  0.00000E+00  1.0E-07
  7.000E+01  3.28990E-01  3.33513E-24  1.19100E-07  0.00000E+00  1.0E-07
  7.050E+01  3.33097E-01  3.23927E-24  1.15676E-07  0.00000E+00  1.0E-07
  7.100E+01  3.37216E-01  3.14667E-24  1.12370E-07  0.00000E+00  1.0E-07
  7.150E+01  3.41348E-01  3.05720E-24  1.09174E-07  0.00000E+00  1.0E-07
  7.200E+01  3.45492E-01  2.97073E-24  1.06087E-07  0.00000E+00  1.0E-07
  7.250E+01  3.49647E-01  2.88715E-24  1.03102E-07  0.00000E+00  1.0E-07
  7.300E+01  3.53814E-01  2.80633E-24  1.00216E-07  0.00000E+00  1.0E-07
  7.350E+01  3.57992E-01  2.72818E-24  9.74249E-08  0.00000E+00  1.0E-07
  7.400E+01  3.62181E-01  2.65258E-24  9.47253E-08  0.00000E+00  1.0E-07
  7.450E+01  3.66381E-01  2.57944E-24  9.21135E-08  0.00000E+00  1.0E-07
  7.500E+01  3.70590E-01  2.50866E-24  8.95861E-08  0.00000E+00  1.0E-07
  7.550E+01  3.74810E-01  2.44016E-24  8.71398E-08  0.00000E+00  1.0E-07
  7.600E+01  3.79039E-01  2.37384E-24  8.47715E-08  0.00000E+00  1.0E-07
  7.650E+01  3.83277E-01  2.30963E-24  8.24783E-08  0.00000E+00  1.0E-07
  7.700E+01  3.87524E-01  2.24744E-24  8.02574E-08  0.00000E+00  1.0E-07
  7.750E+01  3.91780E-01  2.18719E-24  7.81060E-08  0.00000E+00  1.0E-07
  7.800E+01  3.96044E-01  2.12882E-24  7.60215E-08  0.00000E+00  1.0E-07
  7.850E+01  4.00316E-01  2.07225E-24  7.40016E-08  0.00000E+00  1.0E-07
  7.900E+01  4.04596E-01  2.01743E-24  7.20437E-08  0.00000E+00  1.0E-07
  7.950E+01  4.08882E-01  1.96428E-24  7.01458E-08  0.00000E+00  1.0E-07
  8.000E+01  4.13176E-01  1.91275E-24  6.83057E-08  0.00000E+00  1.0E-07
  8.050E+01  4.17476E-01  1.86278E-24  6.65211E-08  0.00000E+00  1.0E-07
  8.100E+01  4.21783E-01  1.81431E-24  6.47902E-08  0.00000E+00  1.0E-07
  8.150E+01  4.26095E-01  1.76729E-24  6.31111E-08  0.00000E+00  1.0E-07
  8.200E+01  4.30413E-01  1.72167E-24  6.14818E-08  0.00000E+00  1.0E-07
  8.250E+01  4.34737E-01  1.67739E-24  5.99007E-08  0.00000E+00  1.0E-07
  8.300E+01  4.39065E-01  1.63441E-24  5.83660E-08  0.00000E+00  1.0E-07
  8.350E+01  4.43398E-01  1.59269E-24  5.68761E-08  0.00000E+00  1.0E-07
  8.400E+01  4.47736E-01  1.55219E-24  5.54296E-08  0.00000E+00  1.0E-07
  8.450E+01  4.52077E-01  1.51285E-24  5.40248E-08  0.00000E+00  1.0E-07
  8.500E+01  4.56422E-01  1.47464E-24  5.26605E-08  0.00000E+00  1.0E-07
  8.550E+01  4.60770E-01  1.43753E-24  5.13352E-08  0.00000E+00  1.0E-07
  8.600E+01  4.65122E-01  1.40148E-24  5.00477E-08  0.00000E+00  1.0E-07
  8.650E+01  4.69476E-01  1.36644E-24  4.87965E-08  0.00000E+00  1.0E-07
  8.700E+01  4.73832E-01  1.33239E-24  4.75806E-08  0.00000E+00  1.0E-07
  8.750E+01  4.78190E-01  1.29930E-24  4.63987E-08  0.00000E+00  1.0E-07
  8.800E+01  4.82550E-01  1.26712E-24  4.52498E-08  0.00000E+00  1.0E-07
  8.850E+01  4.86912E-01  1.23584E-24  4.41327E-08  0.00000E+00  1.0E-07
  8.900E+01  4.91274E-01  1.20542E-24  4.30463E-08  0.00000E+00  1.0E-07
  8.950E+01  4.95637E-01  1.17583E-24  4.19898E-08  0.00000E+00  1.0E-07
  9.000E+01  5.00000E-01  1.14706E-24  4.09621E-08  0.00000E+00  1.0E-07
  9.050E+01  5.04363E-01  1.11906E-24  3.99624E-08  0.00000E+00  1.0E-07
  9.100E+01  5.08726E-01  1.09182E-24  3.89897E-08  0.00000E+00  1.0E-07
  9.150E+01  5.13088E-01  1.06532E-24  3.80432E-08  0.00000E+00  1.0E-07
  9.200E+01  5.17450E-01  1.03952E-24  3.71221E-08  0.00000E+00  1.0E-07
  9.250E+01  5.21810E-01  1.01442E-24  3.62255E-08  0.00000E+00  1.0E-07
  9.300E+01  5.26168E-01  9.89975E-25  3.53526E-08  0.00000E+00  1.0E-07
  9.350E+01  5.30524E-01  9.66178E-25  3.45028E-08  0.00000E+00  1.0E-07
  9.400E+01  5.34878E-01  9.43006E-25  3.36753E-08  0.00000E+00  1.0E-07
  9.450E+01  5.39230E-01  9.20439E-25  3.28695E-08  0.00000E+00  1.0E-07
  9.500E+01  5.43578E-01  8.98460E-25  3.20846E-08  0.00000E+00  1.0E-07
  9.550E+01  5.47923E-01  8.77050E-25  3.13200E-08  0.00000E+00  1.0E-07
  9.600E+01  5.52264E-01  8.56193E-25  3.05752E-08  0.00000E+00  1.0E-07
  9.650E+01  5.56602E-01  8.35873E-25  2.98496E-08  0.00000E+00  1.0E-07
  9.700E+01  5.60935E-01  8.16073E-25  2.91425E-08  0.00000E+00  1.0E-07
  9.750E+01  5.65263E-01  7.96777E-25  2.84534E-08  0.00000E+00  1.0E-07
  9.800E+01  5.69587E-01  7.77970E-25  2.77818E-08  0.00000E+00  1.0E-07
  9.850E+01  5.73905E-01  7.59638E-25  2.71272E-08  0.00000E+00  1.0E-07
  9.900E+01  5.78217E-01  7.41766E-25  2.64889E-08  0.00000E+00  1.0E-07
  9.950E+01  5.82524E-01  7.24340E-25  2.58666E-08  0.00000E+00  1.0E-07
  1.000E+02  5.86824E-01  7.07347E-25  2.52598E-08  0.00000E+00  1.0E-07
  1.005E+02  5.91118E-01  6.90776E-25  2.46680E-08  0.00000E+00  1.0E-07
  1.010E+02  5.95404E-01  6.74614E-25  2.40909E-08  0.00000E+00  1.0E-07
  1.015E+02  5.99684E-01  6.58853E-25  2.35281E-08  0.00000E+00  1.0E-07
  1.020E+02  6.03956E-01  6.43479E-25  2.29791E-08  0.00000E+00  1.0E-07
  1.025E+02  6.08220E-01  6.28480E-25  2.24434E-08  0.00000E+00  1.0E-07
  1.030E+02  6.12476E-01  6.13846E-25  2.19208E-08  0.00000E+00  1.0E-07
  1.035E+02  6.16723E-01  5.99565E-25  2.14109E-08  0.00000E+00  1.0E-07
  1.040E+02  6.20961E-01  5.85628E-25  2.09132E-08  0.00000E+00  1.0E-07
  1.045E+02  6.25190E-01  5.72026E-25  2.04274E-08  0.00000E+00  1.0E-07
  1.050E+02  6.29410E-01  5.58749E-25  1.99533E-08  0.00000E+00  1.0E-07
  1.055E+02  6.33619E-01  5.45790E-25  1.94905E-08  0.00000E+00  1.0E-07
  1.060E+02  6.37819E-01  5.33138E-25  1.90387E-08  0.00000E+00  1.0E-07
  1.065E+02  6.42008E-01  5.20787E-25  1.85976E-08  0.00000E+00  1.0E-07
  1.070E+02  6.46186E-01  5.08727E-25  1.81670E-08  0.00000E+00  1.0E-07
  1.075E+02  6.50353E-01  4.96951E-25  1.77464E-08  0.00000E+00  1.0E-07
  1.080E+02  6.54508E-01  4.85451E-25  1.73358E-08  0.00000E+00  1.0E-07
  1.085E+02  6.58652E-01  4.74219E-25  1.69347E-08  0.00000E+00  1.0E-07
  1.090E+02  6.62784E-01  4.63249E-25  1.65429E-08  0.00000E+00  1.0E-07
  1.095E+02  6.66903E-01  4.52532E-25  1.61602E-08  0.00000E+00  1.0E-07
  1.100E+02  6.71010E-01  4.42063E-25  1.57864E-08  0.00000E+00  1.0E-07
  1.105E+02  6.75104E-01  4.31835E-25  1.54211E-08  0.00000E+00  1.0E-07
  1.110E+02  6.79184E-01  4.21842E-25  1.50643E-08  0.00000E+00  1.0E-07
  1.115E+02  6.83251E-01  4.12077E-25  1.47156E-08  0.00000E+00  1.0E-07
  1.120E+02  6.87303E-01  4.02536E-25  1.43748E-08  0.00000E+00  1.0E-07
  1.125E+02  6.91342E-01  3.93211E-25  1.40418E-08  0.00000E+00  1.0E-07
  1.130E+02  6.95366E-01  3.84097E-25  1.37164E-08  0.00000E+00  1.0E-07
  1.135E+02  6.99375E-01  3.75190E-25  1.33983E-08  0.00000E+00  1.0E-07
  1.140E+02  7.03368E-01  3.66483E-25  1.30874E-08  0.00000E+00  1.0E-07
  1.145E+02  7.07347E-01  3.57972E-25  1.27834E-08  0.00000E+00  1.0E-07
  1.150E+02  7.11309E-01  3.49652E-25  1.24863E-08  0.00000E+00  1.0E-07
  1.155E+02  7.15256E-01  3.41517E-25  1.21958E-08  0.00000E+00  1.0E-07
  1.160E+02  7.19186E-01  3.33563E-25  1.19118E-08  0.00000E+00  1.0E-07
  1.165E+02  7.23099E-01  3.25786E-25  1.16340E-08  0.00000E+00  1.0E-07
  1.170E+02  7.26995E-01  3.18181E-25  1.13625E-08  0.00000E+00  1.0E-07
  1.175E+02  7.30874E-01  3.10744E-25  1.10969E-08  0.00000E+00  1.0E-07
  1.180E+02  7.34736E-01  3.03471E-25  1.08372E-08  0.00000E+00  1.0E-07
  1.185E+02  7.38579E-01  2.96358E-25  1.05831E-08  0.00000E+00  1.0E-07
  1.190E+02  7.42405E-01  2.89401E-25  1.03347E-08  0.00000E+00  1.0E-07
  1.195E+02  7.46212E-01  2.82596E-25  1.00917E-08  0.00000E+00  1.0E-07
  1.200E+02  7.50000E-01  2.75940E-25  9.85398E-09  0.00000E+00  1.0E-07
  1.205E+02  7.53769E-01  2.69428E-25  9.62145E-09  0.00000E+00  1.0E-07
  1.210E+02  7.57519E-01  2.63058E-25  9.39397E-09  0.00000E+00  1.0E-07
  1.215E+02  7.61249E-01  2.56826E-25  9.17142E-09  0.00000E+00  1.0E-07
  1.220E+02  7.64960E-01  2.50729E-25  8.95369E-09  0.00000E+00  1.0E-07
  1.225E+02  7.68650E-01  2.44763E-25  8.74065E-09  0.00000E+00  1.0E-07
  1.230E+02  7.72320E-01  2.38926E-25  8.53220E-09  0.00000E+00  1.0E-07
  1.235E+02  7.75968E-01  2.33214E-25  8.32824E-09  0.00000E+00  1.0E-07
  1.240E+02  7.79596E-01  2.27625E-25  8.12865E-09  0.00000E+00  1.0E-07
  1.245E+02  7.83203E-01  2.22156E-25  7.93334E-09  0.00000E+00  1.0E-07
  1.250E+02  7.86788E-01  2.16804E-25  7.74220E-09  0.00000E+00  1.0E-07
  1.255E+02  7.90351E-01  2.11566E-25  7.55515E-09  0.00000E+00  1.0E-07
  1.260E+02  7.93893E-01  2.06439E-25  7.37209E-09  0.00000E+00  1.0E-07
  1.265E+02  7.97411E-01  2.01422E-25  7.19292E-09  0.00000E+00  1.0E-07
  1.270E+02  8.00908E-01  1.96512E-25  7.01757E-09  0.00000E+00  1.0E-07
  1.275E+02  8.04381E-01  1.91706E-25  6.84594E-09  0.00000E+00  1.0E-07
  1.280E+02  8.07831E-01  1.87002E-25  6.67795E-09  0.00000E+00  1.0E-07
  1.285E+02  8.11257E-01  1.82397E-25  6.51352E-09  0.00000E+00  1.0E-07
  1.290E+02  8.14660E-01  1.77890E-25  6.35257E-09  0.00000E+00  1.0E-07
  1.295E+02  8.18039E-01  1.73478E-25  6.19502E-09  0.00000E+00  1.0E-07
  1.300E+02  8.21394E-01  1.69160E-25  6.04081E-09  0.00000E+00  1.0E-07
  1.305E+02  8.24724E-01  1.64933E-25  5.88985E-09  0.00000E+00  1.0E-07
  1.310E+02  8.28030E-01  1.60794E-25  5.74207E-09  0.00000E+00  1.0E-07
  1.315E+02  8.31310E-01  1.56744E-25  5.59742E-09  0.00000E+00  1.0E-07
  1.320E+02  8.34565E-01  1.52778E-25  5.45581E-09  0.00000E+00  1.0E-07
  1.325E+02  8.37795E-01  1.48896E-25  5.31718E-09  0.00000E+00  1.0E-07
  1.330E+02  8.40999E-01  1.45096E-25  5.18148E-09  0.00000E+00  1.0E-07
  1.335E+02  8.44177E-01  1.41376E-25  5.04864E-09  0.00000E+00  1.0E-07
  1.340E+02  8.47329E-01  1.37735E-25  4.91860E-09  0.00000E+00  1.0E-07
  1.345E+02  8.50455E-01  1.34170E-25  4.79129E-09  0.00000E+00  1.0E-07
  1.350E+02  8.53553E-01  1.30680E-25  4.66668E-09  0.00000E+00  1.0E-07
  1.355E+02  8.56625E-01  1.27264E-25  4.54469E-09  0.00000E+00  1.0E-07
  1.360E+02  8.59670E-01  1.23920E-25  4.42527E-09  0.00000E+00  1.0E-07
  1.365E+02  8.62687E-01  1.20647E-25  4.30837E-09  0.00000E+00  1.0E-07
  1.370E+02  8.65677E-01  1.17443E-25  4.19395E-09  0.00000E+00  1.0E-07
  1.375E+02  8.68639E-01  1.14306E-25  4.08194E-09  0.00000E+00  1.0E-07
  1.380E+02  8.71572E-01  1.11236E-25  3.97231E-09  0.00000E+00  1.0E-07
  1.385E+02  8.74478E-01  1.08231E-25  3.86500E-09  0.00000E+00  1.0E-07
  1.390E+02  8.77355E-01  1.05290E-25  3.75997E-09  0.00000E+00  1.0E-07
  1.395E+02  8.80203E-01  1.02411E-25  3.65718E-09  0.00000E+00  1.0E-07
